,Gene,Ortholog,gene_id,ortholog_id
3517,OTX1,OR2S2,5013,56656
3518,OTX2,RETN,5015,56729
3519,OVGP1,ATP6V0E2,5016,155066
3520,OXA1L,FBXO43,5018,286151
3521,OXCT1,FMN2,5019,56776
3522,OXTR,IPMK,5021,253430
3523,P2RX1,SPHK2,5023,56848
3524,P2RX3,UGGT1,5024,56886
3525,P2RX4,AGPAT3,5025,56894
3526,P2RX5,AGPAT4,5026,56895
3527,P2RX7,DPYSL5,5027,56896
3528,P2RY1,BDH2,5028,56898
3529,P2RY2,NDUFA4L2,5029,56901
3530,P2RY4,PAPOLB,5030,56903
3531,P2RY6,SH3GLB2,5031,56904
3532,P4HA1,BRD3OS,5033,266655
3533,P4HA1,NAA80,5033,24142
3534,P4HB,C1GALT1,5034,56913
3535,PA2G4,EXOSC5,5036,56915
3536,PABPC3,AK7,5042,122481
3537,PABX,XAB2,5043,56949
3538,PABY,LCLAT1,5044,253558
3539,FURIN,NT5M,5045,56953
3540,PCSK6,NIT2,5046,56954
3541,PAEP,TAAR6,5047,319100
3542,PAFAH1B1,ADPRM,5048,56985
3543,PAFAH1B2,OR13C9,5049,286362
3544,PAFAH1B3,OR13D1,5050,286365
3545,PAFAH2,KIF15,5051,56992
3546,PRDX1,CHPT1,5052,56994
3547,PAH,CTNNBIP1,5053,56998
3548,SERPINE1,WNT3A,5054,89780
3549,SERPINB2,AKR1B10,5055,57016
3550,PAK1,H2BW2,5058,286436
3551,PAK2,FGD3,5062,89846
3552,PAK3,MVB12B,5063,89853
3553,PALM,ADSS1,5064,122622
3554,PAM,CYSLTR2,5066,57105
3555,CNTN3,PDSS2,5067,57107
3556,PAPPA,CHMP1B,5069,57132
3557,PRKN,UBE3B,5071,89910
3558,PARN,HNRNPA3,5073,220988
3559,PAWR,SMURF1,5074,57154
3560,PAX1,P2RY8,5075,286530
3561,PAX2,PSMB11,5076,122706
3562,PAX3,DOLPP1,5077,57171
3563,PAX4,CAMK1G,5078,57172
3564,PAX5,VARS2,5079,57176
3565,PAX6,THOC2,5080,57187
3566,PAX7,MCOLN1,5081,57192
3567,PDCL,OR4K14,5082,122740
3568,PAX9,OR4L1,5083,122742
3569,PBX2P1,GJD2,5088,57369
3570,PBX2,AICDA,5089,57379
3571,PBX3,CES5A,5090,221223
3572,PC,HS6ST2,5091,90161
3573,PCBD1,RAB22A,5092,57403
3574,PCBP2,BIRC6,5094,57448
3575,PCCA,GALNT16,5095,57452
3576,PCCB,ISY1,5096,57461
3577,PCDH7,NLN,5099,57486
3578,PCDH8,KIDINS220,5100,57498
3579,PCDH9,NLGN4X,5101,57502
3580,SERPINA5,MAVS,5104,57506
3581,PCK1,GSTA5,5105,221357
3582,PCK2,RPTOR,5106,57521
3583,PCM1,KLHL13,5108,90293
3584,PCM1,KLHL9,5108,55958
3585,PCMT1,TAOK1,5110,57551
3586,PCNA,NLGN2,5111,57555
3587,PCNT,ATP6V1E2,5116,90423
3588,PCOLCE,ALS2,5118,57679
3589,CHMP1A,CHD8,5119,57680
3590,PCP4,SEMA4G,5121,57715
3591,PCSK5,H2AC1,5125,221613
3592,PCSK2,POLD4,5126,57804
3593,CDK16,G6PC2,5127,57818
3594,CDK17,LSM2,5128,57819
3595,CDK18,CADM3,5129,57863
3596,PCYT1A,TBL1Y,5130,90665
3597,PDC,SEC11C,5132,90701
3598,PDCD1,PRPS1L1,5133,221823
3599,PDCD2,IL33,5134,90865
3600,PDE1C,RAET1G,5137,353091
3601,PDE2A,ESAM,5138,90952
3602,PDE3A,CXCL16,5139,58191
3603,PDE3B,PLA2G4E,5140,123745
3604,PDE4A,CREB3L1,5141,90993
3605,PDE4B,TAS2R42,5142,353164
3606,PDE4C,OR2T6,5143,254879
3607,PDE4D,ACSM2A,5144,123876
3608,PDE6A,OR1L4,5145,254973
3609,PDE6C,MPV17L,5146,255027
3610,PDE6D,TICAM2,5147,353376
3611,PDE6G,SRPRB,5148,58477
3612,PDE6H,ENOPH1,5149,58478
3613,PDE7A,NLRC4,5150,58484
3614,PDE8A,JAM2,5151,58494
3615,PDE9A,PRUNE1,5152,58497
3616,PDGFB,DNASE2B,5155,58511
3617,PDGFRA,RBM25,5156,58517
3618,PDGFRL,SHC2,5157,25759
3619,PDE6B,PRPF40B,5158,25766
3620,PDGFRB,RASGRP3,5159,25780
3621,PDHA1,RAD54B,5160,25788
3622,PDHB,PGLS,5162,25796
3623,PDK1,LSM4,5163,25804
3624,PDK2,PLA2G4F,5164,255189
3625,PDK3,BMP8A,5165,353500
3626,PDK4,PRDX5,5166,25824
3627,ENPP1,BACE2,5167,25825
3628,ENPP2,ANAPC13,5168,25847
3629,ENPP3,RPL36,5169,25873
3630,PDPK1,POLR1A,5170,25885
3631,SLC26A4,MTHFD1L,5172,25902
3632,PDYN,CNOT10,5173,25904
3633,PDZK1,HS3ST5,5174,222537
3634,PECAM1,SIN3A,5175,25942
3635,SERPINF1,NECTIN3,5176,25945
3636,PEG3,SH2B1,5178,25970
3637,PENK,PARS2,5179,25973
3638,PEPB,ULK3,5182,25989
3639,PEPC,TKFC,5183,26007
3640,PEPD,GLCE,5184,26035
3641,PEPE,LRRTM2,5185,26045
3642,PER1,DNM3,5187,26052
3643,GATB,RAB11FIP5,5188,26056
3644,PEX1,APPL1,5189,26060
3645,PEX7,DECR2,5191,26063
3646,PEX10,GGA1,5192,26088
3647,PEX12,HERC4,5193,26091
3648,PEX13,LDLRAP1,5194,26119
3649,PEX14,PRPF31,5195,26121
3650,PF4,EARS2,5196,124454
3651,PF4V1,ABCA12,5197,26154
3652,PFAS,ACY3,5198,91703
3653,CFP,OR1C1,5199,26188
3654,PFDN1,IDI2,5201,91734
3655,PFDN2,OR2F1,5202,26211
3656,PFDN4,OR2B6,5203,26212
3657,PFDN5,IL22RA1,5204,58985
3658,ATP8B1,OR1J4,5205,26219
3659,PFKFB1,B3GAT3,5207,26229
3660,PFKFB2,TIAM2,5208,26230
3661,PFKFB3,FBXO2,5209,26232
3662,PFKFB4,OR4D2,5210,124538
3663,PFKL,OR2M4,5211,26245
3664,VIT,OR2L2,5212,26246
3665,PFKM,OR2K2,5213,26248
3666,PFKP,H2BC1,5214,255626
3667,PFN1,MYLK3,5216,91807
3668,PFN2,FBXO5,5217,26271
3669,CDK14,FBXO4,5218,26272
3670,PGA5,FGF20,5222,26281
3671,PGAM2,ARFGAP3,5224,26286
3672,PGC,AK5,5225,26289
3673,PGD,GALNT8,5226,26290
3674,PGF,IL21,5228,59067
3675,PGGT1B,GBGT1,5229,26301
3676,PGK1,CARD18,5230,59082
3677,PGK1P1,RFT1,5231,91869
3678,PGK2,OR7A17,5232,26333
3679,PGK1P2,OR5L2,5233,26338
3680,PGM1,RDH10,5236,157506
3681,PGM5,OR8B8,5239,26493
3682,PGR,OR10A3,5241,26496
3683,PHB1P1,CACNG8,5246,59283
3684,SLC25A3,OR12D2,5250,26529
3685,PHEX,OR11A1,5251,26531
3686,PHF1,OR10H3,5252,26532
3687,PHF2,OR10G3,5253,26533
3688,PHKA1,OR10H2,5255,26538
3689,PHKA2,OR10H1,5256,26539
3690,PHKB,HRH4,5257,59340
3691,PHKBP1,TRPV4,5258,59341
3692,PHKBP2,SENP2,5259,59343
3693,PHKG1,GNB4,5260,59345
3694,PHKG2,RXFP1,5261,59350
3695,PHKG1P3,OR7E24,5262,26648
3696,PHYH,OR7A5,5264,26659
3697,SERPINA1,OR7C1,5265,26664
3698,PI3,GGT6,5266,124975
3699,SERPINB5,OR4F3,5268,26683
3700,SERPINB6,OR4E2,5269,26686
3701,SERPINE2,OR4D1,5270,26689
3702,SERPINB8,OR2W1,5271,26692
3703,SERPINB9,OR2T1,5272,26696
3704,SERPINI1,OR2H1,5274,26716
3705,SERPINB13,OR1L3,5275,26735
3706,SERPINI2,OR1L1,5276,26737
3707,PIGA,OR1J2,5277,26740
3708,PIGAP1,AFMID,5278,125061
3709,PIGC,OR4C3,5279,256144
3710,PIGCP1,OR4S1,5280,256148
3711,PIGF,STRADA,5281,92335
3712,PIGFP1,CRB3,5282,92359
3713,PIGH,OPLAH,5283,26873
3714,PIGR,TBPL2,5284,387332
3715,PIK3C2A,LDHAL6B,5286,92483
3716,PIK3C2B,AP3M1,5287,26985
3717,PIK3C2G,PABPC1,5288,26986
3718,PIK3C3,CYFIP2,5289,26999
3719,PIK3CA,FGF22,5290,27006
3720,PIK3CB,BEX3,5291,27018
3721,PIM1,DNAI1,5292,27019
3722,PIK3CD,MLH3,5293,27030
3723,PIK3CG,ACAD8,5294,27034
3724,PIK3R1,NOX1,5295,27035
3725,PIK3R2,LAT,5296,27040
3726,PI4KA,PELP1,5297,27043
3727,PI4KB,ST6GALNAC3,5298,256435
3728,PIN1,PPA2,5300,27068
3729,PIN1,PPA1,5300,5464
3730,PIN1P1,DAPP1,5301,27071
3731,PIN4,B3GAT1,5303,27087
3732,PIP,UQCRQ,5304,27089
3733,PIP4K2A,ST6GALNAC4,5305,27090
3734,PITPNA,CACNG5,5306,27091
3735,PITX1,CACNG4,5307,27092
3736,PITX2,KCNMB3,5308,27094
3737,PKD2,CACYBP,5311,27101
3738,PKLR,BBC3,5313,27113
3739,PKHD1,PDE7B,5314,27115
3740,PKM,DKK4,5315,27121
3741,PKNOX1,DKK2,5316,27123
3742,PKP1,INPP5J,5317,27124
3743,PKP2,SMC1B,5318,27127
3744,PLA2G1B,CYTH4,5319,27128
3745,PLA2G2A,TJP3,5320,27134
3746,PLA2G4A,STK36,5321,27148
3747,PLA2G5,CHIA,5322,27159
3748,PLAG1,GLS2,5324,27165
3749,PLAGL1,VPS4A,5325,27183
3750,PLAGL2,IL17B,5326,27190
3751,PLAGL2,IL25,5326,64806
3752,PLAT,GNMT,5327,27232
3753,PLAU,TNFRSF21,5328,27242
3754,PLAUR,CHMP2A,5329,27243
3755,PLCB2,SESN1,5330,27244
3756,PLCB3,LSM1,5331,27257
3757,PLCB4,LSM3,5332,27258
3758,PLCD1,H2AC25,5333,92815
3759,PLCL1,RND1,5334,27289
3760,PLCG2,OR56B1,5336,387748
3761,PLD1,APEX2,5337,27301
3762,PLD2,BMP10,5338,27302
3763,PLEC,HPGDS,5339,27306
3764,PLG,RBMXL1,5340,494115
3765,PLG,RBMX,5340,27316
3766,PLEK,SPDYC,5341,387778
3767,PLGLB2,RPS6KA6,5342,27330
3768,PLGLB1,P2RY10,5343,27334
3769,SERPINF2,PRPF19,5345,27339
3770,PLIN1,POLL,5346,27343
3771,PLK1,KCNMB4,5347,27345
3772,FXYD1,UBE2Q2,5348,92912
3773,FXYD3,MARS2,5349,92935
3774,PLN,PEX11G,5350,92960
3775,PLOD1,HTRA2,5351,27429
3776,PLOD2,MAT2B,5352,27430
3777,PLP1,PCLO,5354,27445
3778,PLP2,KMT5A,5355,387893
3779,PLRG1,B3GNT7,5356,93010
3780,PLS1,NT5C1B,5357,93034
3781,PLS3,OR51F1,5358,256892
3782,PLSCR1,EDA2R,5359,60401
3783,PLTP,EXOC4,5360,60412
3784,PLXNA1,PIGM,5361,93183
3785,PLXNA2,OR7D4,5362,125958
3786,PLXNB1,OR1M1,5364,125963
3787,PLXNB3,COX6B2,5365,125965
3788,PMAIP1,ACER1,5366,125981
3789,PMCH,ELOVL5,5367,60481
3790,PNOC,TRMT11,5368,60487
3791,PMCHL1,PPCDC,5369,60490
3792,PMCHL2,HPSE2,5370,60495
3793,PML,AASDHPPT,5371,60496
3794,PMM1,AWAT2,5372,158835
3795,PMM2,SPCS3,5373,60559
3796,PMP2,NEGR1,5375,257194
3797,PMP22,CPT1C,5376,126129
3798,PMS1,MYL10,5378,93408
3799,PMS2P1,H2BW1,5379,158983
3800,PMS2P4,NDUFA11,5382,126328
3801,PMS2P5,CACNA2D4,5383,93589
3802,PMS2P3,HES5,5387,388585
3803,EXOSC9,DLL1,5393,28514
3804,EXOSC10,ABCC12,5394,94160
3805,PMS2,OR6B2,5395,389090
3806,PRRX1,H3C14,5396,126961
3807,PNLIP,OR2T4,5406,127074
3808,PNLIPRP1,OR2T11,5407,127077
3809,PNLIPRP2,ATP6V1G3,5408,127124
3810,PNMT,AGO3,5409,192669
3811,PNN,DCPS,5411,28960
3812,UBL3,GIT1,5412,28964
3813,SEPTIN5,SLC27A6,5413,28965
3814,SEPTIN4,SPCS1,5414,28972
3815,PODXL,PHPT1,5420,29085
3816,POLA1,TBK1,5422,29110
3817,POLB,CTNNA3,5423,29119
3818,POLD1,CD274,5424,29126
3819,POLD2,LDHAL6A,5425,160287
3820,POLE,MAFA,5426,389692
3821,POLE2,OR2B11,5427,127623
3822,POLH,OR52K1,5429,390036
3823,POLR2A,OR52I1,5430,390037
3824,POLR2B,OR51D1,5431,390038
3825,POLR2C,OR52A5,5432,390054
3826,POLR2D,BCL2L2-PABPN1,5433,100529063
3827,POLR2E,OR51B6,5434,390058
3828,POLR2F,OR51M1,5435,390059
3829,POLR2G,OR51Q1,5436,390061
3830,POLR2H,OR51I1,5437,390063
3831,POLR2I,OR51I2,5438,390064
3832,POLR2J,OR52D1,5439,390066
3833,POLR2K,OR52H1,5440,390067
3834,POLR2L,OR52N4,5441,390072
3835,POLRMT,OR52N5,5442,390075
3836,POMC,UHMK1,5443,127933
3837,PON1,OR52N2,5444,390077
3838,PON2,OR52E6,5445,390078
3839,PON3,OR52E8,5446,390079
3840,POR,OR52E4,5447,390081
3841,POU1F1,OR56A5,5449,390084
3842,POU2AF1,OR10A6,5450,390093
3843,POU2F1,OR4X1,5451,390113
3844,POU2F2,OR5D13,5452,390142
3845,POU3F1,OR5D16,5453,390144
3846,POU3F2,OR8H2,5454,390151
3847,POU3F3,OR8H3,5455,390152
3848,POU3F4,OR5T3,5456,390154
3849,POU4F1,OR5T1,5457,390155
3850,POU4F2,OR8K1,5458,390157
3851,POU4F3,OR5M9,5459,390162
3852,POU5F1,OR5M10,5460,390167
3853,POU5F1B,OR9G1,5462,390174
3854,POU6F1,OR5AK2,5463,390181
3855,PPA1,OR5B12,5464,390191
3856,PPARA,OR5AN1,5465,390195
3857,PPARD,OR4D9,5467,390199
3858,PPARG,OR10V1,5468,390201
3859,MED1,BLNK,5469,29760
3860,MED1,SH2D6,5469,284948
3861,PPEF2,DGKH,5470,160851
3862,PPBP,UQCR10,5473,29796
3863,PPEF1,OR6M1,5475,390261
3864,CTSA,OR10G4,5476,390264
3865,PPIA,NCR3,5478,259197
3866,PPIB,OR8A1,5479,390275
3867,PPIC,TRPM5,5480,29850
3868,PPID,ICOS,5481,29851
3869,PPIAP11,OR6C1,5483,390321
3870,PPIAP14,OR6C70,5486,390327
3871,PPIAP15,ALG5,5487,29880
3872,PPIAP16,ANAPC2,5488,29882
3873,PPIAP7,CNOT7,5489,29883
3874,PPIAP9,MYL11,5491,29895
3875,PPL,EEF2K,5493,29904
3876,PPM1A,ST8SIA5,5494,29906
3877,PPM1B,TAS2R39,5495,259285
3878,PPM1G,TAS2R40,5496,259286
3879,PPP1R1A,TAS2R19,5502,259294
3880,PPP1R2,PYCR2,5504,29920
3881,PPP1R3A,NME7,5506,29922
3882,PPP1R3C,EPN1,5507,29924
3883,PPP1R3D,GMPPA,5509,29926
3884,PPP1R7,SEC61A1,5510,29927
3885,PPP1R8,ALG6,5511,29929
3886,PPP1R10,IQGAP3,5514,128239
3887,PPP2CA,DSE,5515,29940
3888,PPP2CB,ANAPC4,5516,29945
3889,PPP2CBP1,DNMT3L,5517,29947
3890,PPP2R1B,DMGDH,5519,29958
3891,PPP2R2A,PSAT1,5520,29968
3892,PPP2R2C,UBQLN1,5522,29979
3893,PPP2R3A,OR4N2,5523,390429
3894,PTPA,OR4K2,5524,390431
3895,PPP2R5A,RHOD,5525,29984
3896,PPP2R5B,OR4K13,5526,390433
3897,PPP2R5C,OR4K17,5527,390436
3898,PPP2R5D,OR4N5,5528,390437
3899,PPP2R5E,OR11G2,5529,390439
3900,PPP3CA,OR11H4,5530,390442
3901,PPP4C,OR5AU1,5531,390445
3902,PPP3CB,ERO1A,5532,30001
3903,PPP3CC,H2BC26,5533,128312
3904,PPP3R1,SH3KBP1,5534,30011
3905,PPP3R2,H4C15,5535,554313
3906,PPP5C,OR10T2,5536,128360
3907,PPP6C,OR10X1,5537,128367
3908,PPT1,OR10Z1,5538,128368
3909,PPY,OR6K6,5539,128371
3910,NPY4R,OR6N1,5540,128372
3911,PRB1,OR4F6,5542,390648
3912,PRB3,CELA2A,5544,63036
3913,PRB4,OR7G2,5545,390882
3914,PRCC,OR7G3,5546,390883
3915,PRCP,OR7A10,5547,390892
3916,PRELP,CHMP4B,5549,128866
3917,PREP,PIGU,5550,128869
3918,PRF1,PLA2G2C,5551,391013
3919,PRH1,OR10K2,5554,391107
3920,PRH2,OR10K1,5555,391109
3921,PRIM1,OR6K3,5557,391114
3922,PRIM2,SPRED1,5558,161742
3923,PRKAA1,OR2L3,5562,391192
3924,PRKAB2,OR2M7,5565,391196
3925,PRKACA,OR2G6,5566,391211
3926,PRKACB,NCF1,5567,653361
3927,PRKACB,NCF1C,5567,654817
3928,PRKACG,PLA2G4B,5568,100137049
3929,PKIA,PLA2G2E,5569,30814
3930,PKIB,ST6GALNAC6,5570,30815
3931,PRKAG1,KCNIP3,5571,30818
3932,PRKAR1A,POLR1H,5573,30834
3933,PRKAR1AP1,SOCS7,5574,30837
3934,PRKAR1B,EHD4,5575,30844
3935,PRKAR2B,EHD2,5577,30846
3936,PRKCA,PIK3R4,5578,30849
3937,PRKCB,TAX1BP3,5579,30851
3938,PRKCD,H3C13,5580,653604
3939,PRKCE,MAGI3,5581,260425
3940,PRKCG,SRR,5582,63826
3941,PRKCH,PYDC1,5583,260434
3942,PRKCI,UBE2O,5584,63893
3943,PKN1,GALNT11,5585,63917
3944,PRKD1,CHP2,5587,63928
3945,PRKCQ,TP53AIP1,5588,63970
3946,PRKCSH,OXCT2,5589,64064
3947,PRKCZ,PERP,5590,64065
3948,PRKDC,CMPK2,5591,129607
3949,PRKG1,LHPP,5592,64077
3950,PRKG2,RBKS,5593,64080
3951,MAPK1,MCCC2,5594,64087
3952,MAPK3,H3Y1,5595,391769
3953,MAPK6,ELSPBP1,5597,64100
3954,MAPK7,MBOAT2,5598,129642
3955,MAPK8,NPFFR1,5599,64106
3956,MAPK11,CRLF2,5600,64109
3957,MAPK9,NAGS,5601,162417
3958,MAPK10,NOD2,5602,64127
3959,MAPK13,XYLT1,5603,64131
3960,MAP2K1,XYLT2,5604,64132
3961,MAP2K2,IFIH1,5605,64135
3962,MAP2K3,ABCG4,5606,64137
3963,MAP2K5,RBSN,5607,64145
3964,MAP2K6,PHOSPHO1,5608,162466
3965,MAP2K7,CARD9,5609,64170
3966,EIF2AK2,SEMA4A,5610,64218
3967,DNAJC3,ROBO3,5611,64221
3968,PRKX,ABCG5,5613,64240
3969,PRKXP2,NEU4,5615,129807
3970,PRKY,SOX17,5616,64321
3971,PRL,NSD1,5617,64324
3972,PRLR,COP1,5618,64326
3973,PRM1,AZI2,5619,64343
3974,PRM2,ZMAT3,5620,64393
3975,PSPN,GALNT17,5623,64409
3976,PROC,ARAP3,5624,64411
3977,PRODH,DCLRE1C,5625,64421
3978,PROS1,POLR1E,5627,64425
3979,PROS2P,DNAI2,5628,64446
3980,PROX1,OR2A25,5629,392138
3981,PRPH,CCR2,5630,729230
3982,PRPS1,ACMSD,5631,130013
3983,PRPS2,OR9A4,5634,130075
3984,PRPSAP1,NME1-NME2,5635,654364
3985,PRRG1,PLA2G2F,5638,64600
3986,PRRG2,VPS16,5639,64601
3987,PRSS1,OR1L6,5644,392390
3988,PRSS2,OR5C1,5645,392391
3989,PRSS3,OR1K1,5646,392392
3990,MASP1,SMURF2,5648,64750
3991,RELN,CREB3L2,5649,64764
3992,KLK7,IPPK,5650,64768
3993,TMPRSS15,ENGASE,5651,64772
3994,PRSS8,CERK,5652,64781
3995,KLK6,NMNAT1,5653,64802
3996,HTRA1,AP1S3,5654,130340
3997,KLK10,IL25,5655,64806
3998,PRTN3,SGPP2,5657,130367
3999,PSAP,ACVR1C,5660,130399
4000,PSD,AGXT2,5662,64902
4001,PSEN1,MRPL11,5663,65003
4002,PSEN2,PINK1,5664,65018
4003,PSG1,PYCR3,5669,65263
4004,PSG2,UBE2Z,5670,65264
4005,PSG3,OR56B4,5671,196335
4006,PSG4,DTX3,5672,196403
4007,PSG5,OR2A5,5673,393046
4008,PSG6,IFNLR1,5675,163702
4009,PSG7,DCP1B,5676,196513
